Page URL,Page Title,ILR,Raw ILR,Unique Pageviews,Crawl Depth,HTTP Status Code,"Page (HTML) Load Time, sec",Schema.org (Microdata),Schema.org (JSON-LD),Open Graph,Twitter Cards,Microformats,Canonicalization,In sitemap,Incoming Internal Links,Outgoing Internal Links,Outgoing External Links,AMP link,Hreflang Links,Hreflang Issues,JS and CSS Number,"JS and CSS Size, KB",Issues,Description,Blocked AI search bots
https://headon.pro/blog/welche-agentur-webentwicklung-empfehlung,Die richtige Webentwicklung-Agentur finden [2025] | HEADON Blog,67,0.007802439059136918,n/a,4,200,0.31,0,1,1,1,0,Self-canonical,1,2,22,4,0,-,-,21,0,28,"welche agentur kannst du für die webentwicklung empfehlen? objektiver leitfaden zur agenturwahl mit 10-punkte-checkliste, kostenrechner und konkreten auswahlkriterien.",
https://headon.pro/branchen,Branchen-Lösungen | HEADON - Enterprise Web Development,93,0.030882217502346588,n/a,1,200,0.296,0,1,1,1,0,Self-canonical,1,107,22,0,0,-,-,23,0,24,"spezialisierte website-lösungen mit enterprise-architektur. next.js 15, typescript, performance-optimiert. für gastronomie, handwerk, einzelhandel, beratung, immobilien und fitness.",
https://headon.pro/branchen/beratung,"Website für Berater, Coaches und Dienstleister | HEADON",56,0.005498745401336038,n/a,1,200,0.128,0,1,1,1,0,Canonical to other page,1,3,17,0,0,-,-,25,0,25,"positionieren sie sich als experte mit einer professionellen website, die vertrauen schafft und neukunden überzeugt.",
https://headon.pro/branchen/einzelhandel,E-Commerce Lösung für Ihren Online-Shop | HEADON,58,0.005582377016395787,n/a,1,200,0.223,0,1,1,1,0,Canonical to other page,1,4,17,0,0,-,-,25,0,25,"verkaufen sie ihre produkte online mit einem modernen shop-system, das kunden begeistert und ihren umsatz steigert.",
https://headon.pro/branchen/fitness,Website für Fitnessstudios und Wellnesscenter | HEADON,56,0.005498745401336038,n/a,1,200,0.22,0,1,1,1,0,Canonical to other page,1,3,17,0,0,-,-,25,0,25,"gewinnen sie neue mitglieder mit einer modernen website, die ihre angebote perfekt präsentiert und buchungen vereinfacht.",
https://headon.pro/branchen/gastronomie,Professionelle Website für Ihr Restaurant oder Café | HEADON,59,0.005582837288252965,n/a,1,200,0.216,0,1,1,1,0,Canonical to other page,1,4,22,0,0,-,-,25,0,25,"steigern sie ihre reservierungen und online-bestellungen mit einer modernen website, die ihre gäste begeistert und ihre speisekarte perfekt präsentiert.",
https://headon.pro/branchen/handwerk,"Website für Handwerksbetriebe – Mehr Aufträge, weniger Aufwand | HEADON",61,0.005684126401248678,n/a,1,200,0.217,0,1,1,1,0,Canonical to other page,1,5,21,0,0,-,-,25,0,25,präsentieren sie ihre leistungen professionell online und gewinnen sie neue kunden durch bessere sichtbarkeit in ihrer region.,
https://headon.pro/branchen/immobilien,Immobilien-Website für Makler und Verwalter | HEADON,56,0.005498745401336038,n/a,1,200,0.122,0,1,1,1,0,Canonical to other page,1,3,17,0,0,-,-,25,0,25,"präsentieren sie ihre immobilien professionell online mit modernen exposés, virtuellen rundgängen und automatisierten anfragen.",
https://headon.pro/contact,Kontakt - Kostenloses Erstgespräch & Projektanfrage | HEADON,89,0.030587486615910296,n/a,1,200,0.11,0,1,1,1,0,Self-canonical,1,107,16,0,0,-,-,22,0,24,"kontaktieren sie headon für ihr digitales projekt. kostenlose erstberatung in 15 min, antwort in 2h. termin buchen oder anfragen. tel: +49 176 630 402 41",
https://headon.pro/downloads/agentur-auswahl-paket,,-,0.003937943920272142,n/a,5,308,0.1,0,0,0,0,0,-,0,1,1,0,0,-,-,0,0,1,-,
https://headon.pro/faq,Häufig gestellte Fragen (FAQ) | HEADON.pro,89,0.030587486615910296,n/a,1,200,0.232,0,1,1,1,0,Self-canonical,1,107,16,0,0,-,-,22,0,24,"antworten auf über 40 häufig gestellte fragen zu web-entwicklung, mobile apps, ui/ux design, backend-lösungen und preisen. schnelle hilfe für ihre fragen.",
https://headon.pro/glossar,Glossar - Web Development Fachbegriffe erklärt | HEADON,99,0.03134134162877962,n/a,1,200,0.116,0,1,1,1,0,Self-canonical,1,107,51,0,0,-,-,19,0,20,"verständliche erklärungen zu 30+ fachbegriffen aus webentwicklung, app-development, ui/ux design und digital marketing. von api bis typescript.",
https://headon.pro/glossar/agile,Agile Entwicklung - Glossar | HEADON.pro,75,0.008625580422923076,n/a,2,200,0.216,0,1,1,1,0,Self-canonical,1,4,19,0,0,-,-,19,0,21,was ist agile entwicklung? agile entwicklung ist ein iterativer ansatz mit kurzen entwicklungszyklen und kontinuierlichem feedback. ✓ umfassende erklärung ✓…,
https://headon.pro/glossar/api,API (Application Programming Interface) - Glossar |…,51,0.005088701835440497,n/a,2,200,0.121,0,1,1,1,0,Self-canonical,1,8,19,0,0,-,-,19,0,20,was ist api (application programming interface)? eine programmierschnittstelle ermöglicht die kommunikation zwischen verschiedenen softwareanwendungen. ✓…,
https://headon.pro/glossar/atomic-design,Atomic Design - Glossar | HEADON.pro,18,0.004386979501900965,n/a,2,200,0.124,0,1,1,1,0,Self-canonical,1,3,19,0,0,-,-,19,0,20,was ist atomic design? atomic design ist eine methodik zum aufbau von ui-systemen aus kleinsten bausteinen (atome) zu komplexen strukturen. ✓ umfassende…,
https://headon.pro/glossar/backend,Backend - Glossar | HEADON.pro,36,0.004743637238217498,n/a,2,200,0.216,0,1,1,1,0,Self-canonical,1,5,19,0,0,-,-,19,0,20,"was ist backend? das backend ist der serverseitige teil einer anwendung, der geschäftslogik, datenverarbeitung und datenspeicherung übernimmt. ✓ umfassende…",
https://headon.pro/glossar/component-library,Component Library - Glossar | HEADON.pro,18,0.004386979501900965,n/a,2,200,0.121,0,1,1,1,0,Self-canonical,1,3,19,0,0,-,-,19,0,20,was ist component library? eine component library ist eine sammlung wiederverwendbarer ui-komponenten für konsistente entwicklung. ✓ umfassende erklärung ✓…,
https://headon.pro/glossar/core-web-vitals,Core Web Vitals - Glossar | HEADON.pro,71,0.008300376559902244,n/a,2,200,0.123,0,1,1,1,0,Self-canonical,1,3,19,0,0,-,-,19,0,21,"was ist core web vitals? core web vitals sind google-metriken, die ladezeit, interaktivität und visuelle stabilität von websites messen. ✓ umfassende erklärung…",
https://headon.pro/glossar/cross-platform,Cross-Platform Development - Glossar | HEADON.pro,25,0.0044994936482422926,n/a,2,200,0.119,0,1,1,1,0,Self-canonical,1,3,19,0,0,-,-,19,0,21,was ist cross-platform development? cross-platform development ermöglicht die entwicklung von apps für mehrere plattformen mit einer gemeinsamen codebase. ✓…,
https://headon.pro/glossar/css,CSS (Cascading Style Sheets) - Glossar | HEADON.pro,74,0.008520131610967293,n/a,2,200,0.119,0,1,1,1,0,Self-canonical,1,4,19,0,0,-,-,19,0,21,"was ist css (cascading style sheets)? css ist die style-sprache des webs für das visuelle design von websites (farben, layout, typografie). ✓ umfassende…",
https://headon.pro/glossar/datenbank,Datenbank - Glossar | HEADON.pro,72,0.008305291611367307,n/a,2,200,0.12,0,1,1,1,0,Self-canonical,1,4,19,0,0,-,-,19,0,20,"was ist datenbank? eine datenbank ist ein system zur strukturierten speicherung, verwaltung und abfrage von daten. ✓ umfassende erklärung ✓ vorteile ✓…",
https://headon.pro/glossar/design-system,Design System - Glossar | HEADON.pro,26,0.004501967955415229,n/a,2,200,0.217,0,1,1,1,0,Self-canonical,1,4,19,0,0,-,-,19,0,20,"was ist design system? ein design system ist eine sammlung wiederverwendbarer komponenten, patterns und guidelines für konsistentes design. ✓ umfassende…",
https://headon.pro/glossar/graphql,GraphQL - Glossar | HEADON.pro,20,0.004406880110825075,n/a,2,200,0.12,0,1,1,1,0,Self-canonical,1,3,19,0,0,-,-,19,0,20,"was ist graphql? graphql ist eine abfragesprache für apis, die es clients ermöglicht, genau die daten anzufordern, die sie benötigen. ✓ umfassende erklärung ✓…",
https://headon.pro/glossar/html,,-,0.004015788443484352,n/a,3,308,0.102,0,0,0,0,0,-,0,1,1,0,0,-,-,0,0,0,-,
https://headon.pro/glossar/javascript,JavaScript - Glossar | HEADON.pro,27,0.004503187096590856,n/a,2,200,0.219,0,1,1,1,0,Self-canonical,1,4,19,0,0,-,-,19,0,20,was ist javascript? javascript ist die standard-programmiersprache des webs für interaktive benutzeroberflächen. ✓ umfassende erklärung ✓ vorteile ✓ verwandte…,
https://headon.pro/glossar/json,JSON (JavaScript Object Notation) - Glossar | HEADON.pro,11,0.00426881427879843,n/a,2,200,0.122,0,1,1,1,0,Self-canonical,1,2,19,0,0,-,-,19,0,20,was ist json (javascript object notation)? json ist ein leichtgewichtiges datenformat für den austausch strukturierter daten zwischen systemen. ✓ umfassende…,
https://headon.pro/glossar/json-ld,,-,0.004122403008100822,n/a,3,308,0.105,0,0,0,0,0,-,0,1,1,0,0,-,-,0,0,0,-,
https://headon.pro/glossar/kanban,,-,0.0040125345467550986,n/a,3,308,0.101,0,0,0,0,0,-,0,1,1,0,0,-,-,0,0,0,-,
https://headon.pro/glossar/lean-startup,,-,0.0040223817994763855,n/a,3,308,0.101,0,0,0,0,0,-,0,1,1,0,0,-,-,0,0,0,-,
https://headon.pro/glossar/mobile-app,Mobile App - Glossar | HEADON.pro,76,0.008646820368764237,n/a,2,200,0.217,0,1,1,1,0,Self-canonical,1,5,19,0,0,-,-,19,0,20,"was ist mobile app? eine mobile app ist eine softwareanwendung, die speziell für mobile geräte wie smartphones und tablets entwickelt wurde. ✓ umfassende…",
https://headon.pro/glossar/mobile-first,Mobile-First - Glossar | HEADON.pro,16,0.004378395918727867,n/a,2,200,0.219,0,1,1,1,0,Self-canonical,1,2,19,0,0,-,-,19,0,21,"was ist mobile-first? mobile-first ist ein design-ansatz, bei dem zuerst für mobile geräte und dann für desktop designed wird. ✓ umfassende erklärung ✓…",
https://headon.pro/glossar/mockup,Mockup - Glossar | HEADON.pro,12,0.004269103238327547,n/a,2,200,0.121,0,1,1,1,0,Self-canonical,1,2,19,0,0,-,-,19,0,20,"was ist mockup? ein mockup ist eine hochauflösende, statische visualisierung des finalen designs einer website oder app. ✓ umfassende erklärung ✓ vorteile ✓…",
https://headon.pro/glossar/mvp,MVP (Minimum Viable Product) - Glossar | HEADON.pro,79,0.008761408341415085,n/a,2,200,0.124,0,1,1,1,0,Self-canonical,1,5,19,0,0,-,-,19,0,21,"was ist mvp (minimum viable product)? ein mvp ist die einfachste version eines produkts mit nur den kern-features, um schnell nutzer-feedback zu erhalten. ✓…",
https://headon.pro/glossar/native-app,,-,0.003909542378317225,n/a,3,308,0.1,0,0,0,0,0,-,0,1,1,0,0,-,-,0,0,0,-,
https://headon.pro/glossar/nextjs,Next.js - Glossar | HEADON.pro,45,0.0049819213608325195,n/a,2,200,0.119,0,1,1,1,0,Self-canonical,1,6,19,0,0,-,-,19,0,20,was ist next.js? next.js ist ein react-framework für produktionsreife web-anwendungen mit server-side rendering und static site generation. ✓ umfassende…,
https://headon.pro/glossar/nodejs,Node.js - Glossar | HEADON.pro,19,0.004396823210766376,n/a,2,200,0.128,0,1,1,1,0,Self-canonical,1,3,19,0,0,-,-,19,0,20,was ist node.js? node.js ist eine javascript-laufzeitumgebung für die serverseitige entwicklung mit javascript. ✓ umfassende erklärung ✓ vorteile ✓ verwandte…,
https://headon.pro/glossar/offline-first,,-,0.004128513037650886,n/a,3,308,0.1,0,0,0,0,0,-,0,1,1,0,0,-,-,0,0,0,-,
https://headon.pro/glossar/orm,,-,0.0039058979615799595,n/a,3,308,0.101,0,0,0,0,0,-,0,1,1,0,0,-,-,0,0,0,-,
https://headon.pro/glossar/performance-optimization,,-,0.004009802916419069,n/a,3,308,0.104,0,0,0,0,0,-,0,1,1,0,0,-,-,0,0,0,-,
https://headon.pro/glossar/progressive-enhancement,,-,0.0039061789408399803,n/a,3,308,0.101,0,0,0,0,0,-,0,1,1,0,0,-,-,0,0,0,-,
https://headon.pro/glossar/prototyping,Prototyping - Glossar | HEADON.pro,38,0.004757504034267111,n/a,2,200,0.117,0,1,1,1,0,Self-canonical,1,5,19,0,0,-,-,19,0,20,"was ist prototyping? prototyping ist die erstellung eines interaktiven modells einer anwendung, um design und funktionalität zu testen. ✓ umfassende erklärung…",
https://headon.pro/glossar/pwa,Progressive Web App (PWA) - Glossar | HEADON.pro,87,0.012767958878158635,n/a,2,200,0.12,0,1,1,1,0,Self-canonical,1,5,19,0,0,-,-,19,0,22,"was ist progressive web app (pwa)? pwas sind webanwendungen, die app-ähnliche features wie offline-funktionalität und push-notifications bieten. ✓ umfassende…",
https://headon.pro/glossar/react,React - Glossar | HEADON.pro,41,0.004881736351125816,n/a,2,200,0.215,0,1,1,1,0,Self-canonical,1,7,19,0,0,-,-,19,0,20,"was ist react? react ist eine javascript-bibliothek für den aufbau von benutzeroberflächen, entwickelt von meta (facebook). ✓ umfassende erklärung ✓ vorteile ✓…",
https://headon.pro/glossar/react-native,React Native - Glossar | HEADON.pro,25,0.0044994936482422926,n/a,2,200,0.215,0,1,1,1,0,Self-canonical,1,3,19,0,0,-,-,19,0,20,was ist react native? react native ist ein framework für die plattformübergreifende entwicklung nativer mobile apps mit javascript. ✓ umfassende erklärung ✓…,
https://headon.pro/glossar/responsive-design,Responsive Design - Glossar | HEADON.pro,78,0.00866202153506691,n/a,2,200,0.118,0,1,1,1,0,Self-canonical,1,6,19,0,0,-,-,19,0,20,"was ist responsive design? responsive design sorgt dafür, dass websites auf allen geräten - vom smartphone bis zum desktop - optimal dargestellt werden. ✓…",
https://headon.pro/glossar/rest-api,REST API - Glossar | HEADON.pro,29,0.004519150312589726,n/a,2,200,0.115,0,1,1,1,0,Self-canonical,1,4,19,0,0,-,-,19,0,20,"was ist rest api? rest (representational state transfer) ist ein architekturstil für web-apis, der auf http-standard-methoden basiert. ✓ umfassende erklärung ✓…",
https://headon.pro/glossar/rich-snippets,,-,0.004122403008100822,n/a,3,308,0.101,0,0,0,0,0,-,0,1,1,0,0,-,-,0,0,0,-,
https://headon.pro/glossar/scrum,Scrum - Glossar | HEADON.pro,73,0.008403534824798305,n/a,2,200,0.216,0,1,1,1,0,Self-canonical,1,3,19,0,0,-,-,19,0,21,"was ist scrum? scrum ist ein agiles framework für projektmanagement mit festen rollen, ereignissen und artefakten. ✓ umfassende erklärung ✓ vorteile ✓…",
https://headon.pro/glossar/seo,SEO (Search Engine Optimization) - Glossar | HEADON.pro,48,0.005059743918303853,n/a,2,200,0.219,0,1,1,1,0,Self-canonical,1,5,19,0,0,-,-,19,0,20,was ist seo (search engine optimization)? seo umfasst alle maßnahmen zur verbesserung der sichtbarkeit einer website in suchmaschinen-ergebnissen. ✓ umfassende…,
https://headon.pro/glossar/service-worker,,-,0.004128513037650886,n/a,3,308,0.1,0,0,0,0,0,-,0,1,1,0,0,-,-,0,0,0,-,
https://headon.pro/glossar/spa,Single Page Application (SPA) - Glossar | HEADON.pro,13,0.004278900492387556,n/a,2,200,0.229,0,1,1,1,0,Self-canonical,1,2,19,0,0,-,-,19,0,20,"was ist single page application (spa)? eine spa ist eine webanwendung, die nur eine html-seite lädt und inhalte dynamisch per javascript aktualisiert. ✓…",
https://headon.pro/glossar/sprint,,-,0.004018565418750368,n/a,3,308,0.104,0,0,0,0,0,-,0,1,1,0,0,-,-,0,0,0,-,
https://headon.pro/glossar/sql,SQL (Structured Query Language) - Glossar | HEADON.pro,14,0.004368598503320515,n/a,2,200,0.118,0,1,1,1,0,Self-canonical,1,2,19,0,0,-,-,19,0,21,"was ist sql (structured query language)? sql ist die standard-abfragesprache für relationale datenbanken zum lesen, schreiben und verwalten von daten. ✓…",
https://headon.pro/glossar/ssg,,-,0.004009755103041111,n/a,3,308,0.101,0,0,0,0,0,-,0,1,1,0,0,-,-,0,0,0,-,
https://headon.pro/glossar/ssr,Server-Side Rendering (SSR) - Glossar | HEADON.pro,69,0.008298511891845481,n/a,2,200,0.121,0,1,1,1,0,Self-canonical,1,3,19,0,0,-,-,19,0,21,was ist server-side rendering (ssr)? ssr generiert html auf dem server statt im browser für bessere seo und schnellere initiale ladezeiten. ✓ umfassende…,
https://headon.pro/glossar/structured-data,Strukturierte Daten (Schema.org) - Glossar | HEADON.pro,86,0.012544320426947076,n/a,2,200,0.12,0,1,1,1,0,Self-canonical,1,4,19,0,0,-,-,19,0,22,"was ist strukturierte daten (schema.org)? strukturierte daten helfen suchmaschinen, inhalte besser zu verstehen und ermöglichen rich snippets in…",
https://headon.pro/glossar/tailwind,Tailwind CSS - Glossar | HEADON.pro,15,0.004374359661241441,n/a,2,200,0.123,0,1,1,1,0,Self-canonical,1,2,19,0,0,-,-,19,0,20,"was ist tailwind css? tailwind css ist ein utility-first css-framework für schnelles, flexibles und wartbares styling. ✓ umfassende erklärung ✓ vorteile ✓…",
https://headon.pro/glossar/typescript,TypeScript - Glossar | HEADON.pro,31,0.0045200531572618646,n/a,2,200,0.219,0,1,1,1,0,Self-canonical,1,4,19,0,0,-,-,19,0,20,"was ist typescript? typescript ist eine typisierte erweiterung von javascript, die fehler bereits während der entwicklung aufdeckt. ✓ umfassende erklärung ✓…",
https://headon.pro/glossar/ui-ux-design,UI/UX Design - Glossar | HEADON.pro,52,0.005104141952108414,n/a,2,200,0.121,0,1,1,1,0,Self-canonical,1,8,19,0,0,-,-,19,0,20,"was ist ui/ux design? ui (user interface) ist das visuelle design, ux (user experience) ist die gesamte nutzererfahrung einer anwendung. ✓ umfassende erklärung…",
